,predicted,targets,R_mean
5588,2.0,2.0,0.1105656
5589,5.0,5.0,0.10941733
5590,4.0,4.0,0.7119259
5591,2.0,8.0,0.14971355
5592,2.0,8.0,0.23485592
5593,7.0,7.0,0.3005352
5594,2.0,2.0,0.5520208
5595,7.0,7.0,0.09274341
5596,6.0,6.0,0.030616065
5597,4.0,4.0,0.1572825
5598,2.0,2.0,0.40208554
5599,6.0,6.0,0.08259865
5600,3.0,3.0,0.1775247
5601,7.0,9.0,0.08633459
5602,7.0,4.0,0.19888717
5603,4.0,4.0,0.18937053
5604,4.0,4.0,0.14976877
5605,0.0,0.0,0.19426987
5606,2.0,2.0,0.12809162
5607,6.0,6.0,0.3259118
5608,4.0,8.0,0.067761555
5609,7.0,4.0,0.23968545
5610,1.0,1.0,0.188621
5611,4.0,9.0,0.008895438
5612,8.0,8.0,0.2089675
5613,7.0,7.0,0.054578714
5614,8.0,9.0,0.17940006
5615,6.0,6.0,0.1345363
5616,8.0,8.0,0.081257306
5617,7.0,7.0,0.51688284
5618,7.0,7.0,0.028564392
5619,4.0,4.0,0.19449526
5620,0.0,0.0,0.12762272
5621,0.0,0.0,0.019867543
5622,3.0,3.0,0.3717345
5623,9.0,9.0,0.056298096
5624,2.0,3.0,0.15619108
5625,8.0,9.0,0.19666451
5626,3.0,3.0,0.27123854
5627,5.0,8.0,0.0025293885
5628,1.0,1.0,0.11586729
5629,0.0,0.0,0.00080748176
5630,9.0,9.0,0.3136175
5631,5.0,5.0,0.0009457367
5632,2.0,2.0,0.2756702
5633,7.0,7.0,0.03601545
5634,6.0,6.0,0.15990162
5635,2.0,2.0,0.17824559
5636,5.0,5.0,0.69265157
5637,0.0,0.0,0.3817792
5638,7.0,7.0,0.06591033
5639,6.0,6.0,0.5396866
5640,3.0,3.0,0.15025312
5641,9.0,9.0,0.1318204
5642,2.0,2.0,0.070286594
5643,7.0,9.0,0.05578554
5644,6.0,7.0,0.19239506
5645,2.0,2.0,0.03733845
5646,6.0,1.0,0.33117202
5647,6.0,6.0,0.04644612
5648,0.0,0.0,0.2048436
5649,1.0,1.0,0.115887664
5650,2.0,2.0,0.13844337
5651,9.0,9.0,0.056705136
5652,1.0,1.0,0.19730255
5653,2.0,2.0,0.004292768
5654,5.0,5.0,0.039528858
5655,2.0,0.0,0.24124847
5656,3.0,3.0,0.11238703
5657,0.0,0.0,0.13733734
5658,9.0,9.0,0.08299471
5659,7.0,7.0,0.020156818
5660,3.0,3.0,0.21380496
5661,3.0,3.0,0.114472665
5662,1.0,1.0,0.36877483
5663,3.0,3.0,0.17472716
5664,1.0,1.0,0.3342285
5665,3.0,3.0,0.03289514
5666,0.0,0.0,0.16832094
5667,6.0,6.0,0.39389727
5668,7.0,7.0,0.20356353
5669,0.0,0.0,0.25810435
5670,8.0,9.0,0.18029532
5671,1.0,1.0,0.12045686
5672,2.0,2.0,0.054175135
5673,3.0,3.0,0.13473603
5674,4.0,4.0,0.28871813
5675,1.0,1.0,0.12122968
5676,1.0,1.0,0.10620841
5677,3.0,1.0,0.63375664
5678,0.0,0.0,0.016400155
5679,5.0,5.0,0.018708304
5680,2.0,7.0,0.12060076
5681,0.0,0.0,0.03141989
5682,2.0,2.0,0.3335218
5683,1.0,7.0,0.09445733
5684,2.0,2.0,0.20824684
5685,4.0,5.0,0.023299959
5686,1.0,1.0,0.43048137
5687,5.0,3.0,0.05613282
5688,8.0,9.0,0.25334784
5689,6.0,6.0,0.12513813
5690,4.0,4.0,0.014670698
5691,1.0,1.0,0.31254268
5692,2.0,1.0,0.26129225
5693,7.0,9.0,0.0824345
5694,4.0,4.0,0.26288202
5695,6.0,6.0,0.07877514
5696,0.0,0.0,0.43774778
5697,2.0,2.0,0.5451567
5698,6.0,3.0,0.05190433
5699,6.0,6.0,0.0564056
5700,2.0,2.0,0.4309848
5701,2.0,2.0,0.24779987
5702,6.0,6.0,0.33540872
5703,8.0,8.0,0.022910275
5704,5.0,5.0,0.1106324
5705,1.0,1.0,0.107139535
5706,6.0,6.0,0.089666
5707,7.0,7.0,0.11040768
5708,7.0,7.0,0.0010254192
5709,1.0,1.0,0.34230316
5710,7.0,7.0,0.354904
5711,7.0,9.0,0.23300031
5712,2.0,2.0,0.25566193
5713,1.0,9.0,0.035450004
5714,2.0,2.0,0.09606456
5715,7.0,8.0,0.114174195
5716,5.0,6.0,0.012296225
5717,7.0,9.0,0.34037703
5718,7.0,7.0,0.19994178
5719,8.0,9.0,0.47805357
5720,6.0,6.0,0.24440244
5721,4.0,4.0,0.361404
5722,7.0,7.0,0.12307697
5723,1.0,1.0,0.55771667
5724,8.0,9.0,0.014272629
5725,6.0,6.0,0.16514766
5726,5.0,8.0,0.17267925
5727,5.0,5.0,0.17185192
5728,2.0,2.0,0.29792923
5729,1.0,1.0,0.35280475
5730,9.0,9.0,0.12929843
5731,9.0,9.0,0.00057272235
5732,5.0,5.0,0.22666398
5733,9.0,9.0,0.61300784
5734,7.0,9.0,0.39057213
5735,3.0,3.0,0.19412965
5736,3.0,9.0,0.15367386
5737,4.0,4.0,0.4094183
5738,9.0,9.0,0.11033299
5739,3.0,3.0,0.05116892
5740,9.0,9.0,0.07958657
5741,3.0,8.0,0.22820857
5742,3.0,3.0,0.1618077
5743,7.0,7.0,0.103573844
5744,7.0,7.0,0.021512533
5745,2.0,2.0,0.59464294
5746,5.0,5.0,0.49994576
5747,4.0,4.0,0.30835587
5748,3.0,3.0,0.23017888
5749,4.0,4.0,0.07099085
5750,7.0,7.0,0.45657682
5751,1.0,1.0,0.032849394
5752,0.0,0.0,0.014713847
5753,8.0,8.0,0.15839864
5754,7.0,7.0,0.05262398
5755,5.0,5.0,0.46349943
5756,0.0,0.0,0.19273613
5757,3.0,3.0,0.11640196
5758,6.0,1.0,0.60956055
5759,8.0,8.0,0.0784355
5760,8.0,9.0,0.044174124
5761,2.0,2.0,0.4172927
5762,9.0,9.0,0.16004631
5763,7.0,7.0,0.2566385
5764,7.0,7.0,0.159512
5765,5.0,5.0,0.5446799
5766,6.0,6.0,0.15271978
5767,2.0,2.0,0.06722938
5768,1.0,1.0,0.2923536
5769,3.0,3.0,0.70565534
5770,2.0,2.0,0.23114479
5771,6.0,7.0,0.030761369
5772,1.0,1.0,0.054797027
5773,5.0,5.0,0.18748927
5774,3.0,3.0,0.24522565
5775,6.0,6.0,0.0765782
5776,7.0,7.0,0.32409805
5777,5.0,7.0,0.19281279
5778,8.0,9.0,0.13137522
5779,1.0,1.0,0.21804883
5780,4.0,4.0,0.052679736
5781,2.0,2.0,0.14039095
5782,7.0,4.0,0.3698688
5783,8.0,8.0,0.1474917
5784,1.0,1.0,0.123992585
5785,4.0,7.0,0.22459267
5786,7.0,9.0,0.023289781
5787,3.0,3.0,0.35625997
5788,7.0,7.0,0.1631218
5789,1.0,1.0,0.10624797
5790,1.0,7.0,0.35921043
5791,2.0,2.0,0.64616126
5792,1.0,1.0,0.18886659
5793,4.0,8.0,0.2294856
5794,8.0,8.0,0.10398862
5795,0.0,0.0,0.13419576
5796,7.0,7.0,0.30259845
5797,0.0,0.0,0.14065948
5798,5.0,5.0,0.25205654
5799,4.0,4.0,0.2320643
5800,3.0,3.0,0.12008101
5801,5.0,5.0,0.57063323
5802,1.0,1.0,0.6538035
5803,2.0,2.0,0.14337121
5804,2.0,2.0,0.011924417
5805,4.0,4.0,0.106654115
5806,2.0,1.0,0.14663734
5807,2.0,2.0,0.11641529
5808,6.0,8.0,0.013754721
5809,6.0,6.0,0.0018398805
5810,3.0,3.0,0.051206216
5811,2.0,2.0,0.14248063
5812,6.0,0.0,0.14535026
5813,7.0,8.0,0.15604971
5814,6.0,4.0,0.2607869
5815,5.0,5.0,0.084315896
5816,2.0,2.0,0.2557528
5817,7.0,7.0,0.34113792
5818,1.0,1.0,0.37319535
5819,2.0,2.0,0.19611713
5820,4.0,4.0,0.27561298
5821,8.0,8.0,0.16733107
5822,1.0,1.0,0.15784624
5823,7.0,7.0,0.07424242
5824,9.0,9.0,0.007004647
5825,6.0,5.0,0.033331756
5826,6.0,6.0,0.25209424
5827,6.0,3.0,0.27712265
5828,1.0,1.0,0.04498238
5829,7.0,7.0,0.43445605
5830,0.0,0.0,0.35507292
5831,7.0,7.0,0.11935079
5832,1.0,1.0,0.016787292
5833,3.0,3.0,0.07047853
5834,7.0,9.0,0.34437174
5835,3.0,3.0,0.28481764
5836,2.0,2.0,0.025214456
5837,7.0,7.0,0.03871005
5838,2.0,1.0,0.22734678
5839,3.0,3.0,0.21818525
5840,8.0,8.0,0.6046389
5841,2.0,2.0,0.43940648
5842,7.0,7.0,0.50837255
5843,8.0,8.0,0.10660739
5844,3.0,3.0,0.053743314
5845,7.0,9.0,0.21844558
5846,5.0,3.0,0.057663146
5847,1.0,1.0,0.031311985
5848,2.0,8.0,0.13511118
5849,8.0,8.0,0.3273347
5850,3.0,3.0,0.27112538
5851,8.0,8.0,0.31567815
5852,8.0,8.0,0.06624709
5853,5.0,5.0,0.08205559
5854,3.0,7.0,0.22487593
5855,1.0,3.0,0.031132566
5856,1.0,9.0,0.0844112
5857,2.0,2.0,0.32318965
5858,1.0,1.0,0.20539904
5859,1.0,1.0,0.6104213
5860,0.0,0.0,0.34018007
5861,1.0,1.0,0.09755348
5862,3.0,0.0,0.2414588
5863,3.0,9.0,0.32381102
5864,9.0,9.0,0.10648672
5865,5.0,5.0,0.11405135
5866,5.0,8.0,0.3510094
5867,3.0,3.0,0.3448251
5868,0.0,0.0,0.042579725
5869,5.0,5.0,0.20959987
5870,1.0,1.0,0.0021195062
5871,2.0,2.0,0.3371293
5872,7.0,7.0,0.011681823
5873,5.0,8.0,0.2137026
5874,7.0,7.0,0.15357731
5875,9.0,9.0,0.034052387
5876,8.0,8.0,0.13840571
5877,6.0,6.0,0.098580316
5878,2.0,2.0,0.16813911
5879,2.0,2.0,0.25359133
5880,5.0,5.0,0.055881515
5881,0.0,0.0,0.26636747
5882,4.0,0.0,0.10695184
5883,2.0,2.0,0.13046849
5884,7.0,7.0,0.0040023266
5885,4.0,4.0,0.32229963
5886,9.0,9.0,0.4043956
5887,2.0,7.0,0.081462406
5888,2.0,1.0,0.06602595
5889,7.0,7.0,0.52523744
5890,4.0,4.0,0.0077286675
5891,4.0,4.0,0.034856707
5892,3.0,3.0,0.20103304
5893,2.0,2.0,0.10819606
5894,4.0,4.0,0.010631195
5895,1.0,1.0,0.022134745
5896,7.0,7.0,0.00017878442
5897,8.0,8.0,0.2561616
5898,8.0,9.0,0.10163917
5899,0.0,0.0,0.09926701
5900,5.0,5.0,0.36811408
5901,1.0,1.0,0.14449713
5902,3.0,3.0,0.009040522
5903,6.0,6.0,0.071530096
5904,4.0,3.0,0.16001818
5905,3.0,1.0,0.22644569
5906,7.0,7.0,0.29507256
5907,5.0,8.0,0.2743907
5908,7.0,8.0,0.057754446
5909,5.0,5.0,0.06410563
5910,7.0,7.0,0.17483799
5911,6.0,6.0,0.2572311
5912,1.0,4.0,0.23508306
5913,8.0,4.0,0.008157281
5914,2.0,2.0,0.26410857
5915,3.0,3.0,0.10067635
5916,0.0,0.0,0.34138876
5917,1.0,1.0,0.15551116
5918,5.0,5.0,0.6440516
5919,6.0,1.0,0.006740113
5920,4.0,4.0,0.093918346
5921,2.0,2.0,0.06694237
5922,2.0,0.0,0.343201
5923,8.0,7.0,0.013822322
5924,5.0,5.0,0.109455094
5925,5.0,5.0,0.1245523
5926,6.0,9.0,0.06559574
5927,3.0,3.0,0.05765309
5928,3.0,3.0,0.23291786
5929,4.0,4.0,0.30062473
5930,8.0,8.0,0.013584824
5931,4.0,4.0,0.24403921
5932,8.0,8.0,0.34275264
5933,4.0,4.0,0.14675716
5934,6.0,8.0,0.19185437
5935,1.0,1.0,0.16590382
5936,8.0,8.0,0.48572043
5937,2.0,8.0,0.5092797
5938,3.0,3.0,0.4227033
5939,8.0,8.0,0.22768216
5940,2.0,2.0,0.11979463
5941,9.0,9.0,0.11899701
5942,4.0,4.0,0.102675654
5943,2.0,2.0,0.2756351
5944,1.0,1.0,0.10387295
5945,1.0,4.0,0.15105255
5946,6.0,6.0,0.09684917
5947,8.0,8.0,0.0979457
5948,3.0,3.0,0.22700854
5949,3.0,3.0,0.120210536
5950,0.0,0.0,0.3958716
5951,0.0,0.0,0.15938321
5952,6.0,5.0,0.1872035
5953,7.0,7.0,0.15581647
5954,7.0,7.0,0.0986619
5955,5.0,1.0,0.10453024
5956,7.0,7.0,0.16649538
5957,8.0,9.0,0.37813944
5958,5.0,5.0,0.2138348
5959,0.0,0.0,0.32481968
5960,6.0,6.0,0.2692846
5961,3.0,3.0,0.0489911
5962,3.0,3.0,0.1974037
5963,6.0,1.0,0.047195654
5964,0.0,0.0,0.27631545
5965,5.0,5.0,0.055494115
5966,2.0,2.0,0.2917856
5967,8.0,8.0,0.3419148
5968,6.0,8.0,0.003474306
5969,1.0,1.0,0.53449744
5970,7.0,7.0,0.009106572
5971,9.0,9.0,0.29307762
5972,3.0,3.0,0.08381456
5973,4.0,4.0,0.4960112
5974,2.0,2.0,0.2600316
5975,1.0,1.0,0.272276
5976,5.0,5.0,0.12160069
5977,0.0,0.0,0.013508553
5978,6.0,6.0,0.020743622
5979,7.0,7.0,0.273615
5980,3.0,3.0,0.22407556
5981,8.0,8.0,0.0704461
5982,4.0,4.0,0.028778603
5983,6.0,6.0,0.09626852
5984,2.0,2.0,0.05396508
5985,3.0,3.0,0.13609618
5986,5.0,3.0,0.5008967
5987,1.0,1.0,0.6114364
5988,5.0,5.0,0.31177664
5989,2.0,2.0,0.25978345
5990,7.0,9.0,0.19295743
5991,5.0,5.0,0.10055354
5992,0.0,0.0,0.2250846
5993,3.0,9.0,0.18176205
5994,3.0,3.0,0.119025335
5995,5.0,6.0,0.0668707
5996,8.0,8.0,0.69655573
5997,9.0,9.0,0.023421587
5998,6.0,6.0,0.3225885
5999,1.0,1.0,0.22324398
6000,0.0,0.0,0.2930977
6001,6.0,6.0,0.42853704
6002,4.0,4.0,0.18599108
6003,9.0,9.0,0.25302938
6004,9.0,9.0,0.38629252
6005,6.0,6.0,0.38879585
6006,9.0,9.0,0.3934131
6007,6.0,6.0,0.15142485
6008,7.0,7.0,0.32486218
6009,6.0,6.0,0.09002291
6010,7.0,7.0,0.18357262
6011,1.0,1.0,0.19884273
6012,3.0,3.0,0.4961388
6013,3.0,3.0,0.13958833
6014,0.0,0.0,0.22738427
6015,4.0,4.0,0.49879062
6016,0.0,0.0,0.40986153
6017,2.0,2.0,0.26809788
6018,0.0,0.0,0.008975695
6019,0.0,0.0,0.16883072
6020,2.0,2.0,0.12844664
6021,0.0,0.0,0.0178773
6022,6.0,6.0,0.09895887
6023,7.0,7.0,0.12979512
6024,6.0,6.0,0.0014796972
6025,3.0,3.0,0.2263786
6026,8.0,8.0,0.033558045
6027,8.0,8.0,0.21724334
6028,1.0,1.0,0.024933552
6029,0.0,0.0,0.14086474
6030,4.0,4.0,0.19276223
6031,1.0,1.0,0.049862843
6032,5.0,5.0,0.32959154
6033,7.0,7.0,0.07233566
6034,7.0,7.0,0.3074755
6035,1.0,1.0,0.14085639
6036,3.0,3.0,0.45481727
6037,6.0,6.0,0.10199263
6038,1.0,1.0,0.43235424
6039,3.0,3.0,0.31614423
6040,8.0,8.0,0.027495615
6041,0.0,0.0,0.019295286
6042,3.0,3.0,0.21822716
6043,9.0,9.0,0.13225819
6044,9.0,9.0,0.6162507
6045,6.0,6.0,0.09867125
6046,2.0,2.0,0.11075385
6047,4.0,4.0,0.2888035
6048,6.0,6.0,0.019766545
6049,3.0,3.0,0.46103448
6050,3.0,3.0,0.12256348
6051,9.0,9.0,0.01952051
6052,7.0,7.0,0.0076683713
6053,7.0,7.0,0.1168423
6054,0.0,0.0,0.20851257
6055,1.0,1.0,0.27188095
6056,3.0,3.0,0.5059765
6057,8.0,8.0,0.13253632
6058,6.0,6.0,0.32865494
6059,4.0,4.0,0.17490065
6060,6.0,6.0,0.4438277
6061,3.0,3.0,0.23801847
6062,3.0,3.0,0.19709387
6063,3.0,3.0,0.5990802
6064,7.0,7.0,0.15681086
6065,0.0,0.0,0.0638165
6066,1.0,1.0,0.124608055
6067,1.0,1.0,0.059408173
6068,1.0,1.0,0.11903558
6069,2.0,2.0,0.08805598
6070,0.0,0.0,0.12455763
6071,7.0,7.0,0.12242595
6072,5.0,5.0,0.46572378
6073,9.0,9.0,0.069340035
6074,1.0,1.0,0.49098152
6075,4.0,4.0,0.042140864
6076,9.0,9.0,0.32041886
6077,5.0,5.0,0.010013545
6078,4.0,4.0,0.114824414
6079,4.0,4.0,0.23718707
6080,2.0,2.0,0.049438644
6081,7.0,7.0,0.01479616
6082,5.0,5.0,0.09483483
6083,5.0,5.0,0.5888159
6084,2.0,2.0,0.035978626
6085,9.0,9.0,0.16044883
6086,2.0,2.0,0.10035824
6087,6.0,6.0,0.16557997
6088,6.0,6.0,0.20751499
6089,8.0,8.0,0.2511212
6090,0.0,0.0,0.33980936
6091,1.0,1.0,0.07933397
6092,1.0,1.0,0.15405305
6093,2.0,2.0,0.18666558
6094,4.0,4.0,0.12047202
6095,6.0,6.0,0.3420403
6096,5.0,5.0,0.044251937
6097,2.0,2.0,0.09558681
6098,9.0,9.0,0.053224746
6099,7.0,7.0,0.063182056
6100,7.0,7.0,0.0071637332
6101,1.0,1.0,0.21129456
6102,9.0,9.0,0.02383182
6103,7.0,7.0,0.27044258
6104,8.0,8.0,0.16645917
6105,9.0,9.0,0.15030786
6106,1.0,1.0,0.029261816
6107,6.0,6.0,0.03700789
6108,3.0,3.0,0.05904371
6109,6.0,6.0,0.06602314
6110,0.0,0.0,0.0499356
6111,4.0,4.0,0.1551585
6112,2.0,2.0,0.15471332
6113,0.0,0.0,0.10561119
6114,8.0,8.0,0.18067418
6115,2.0,2.0,0.6700499
6116,8.0,8.0,0.24672602
6117,1.0,1.0,0.10248244
6118,3.0,3.0,0.201794
6119,8.0,8.0,0.36624637
6120,1.0,1.0,0.10479343
6121,9.0,9.0,0.50016487
6122,9.0,9.0,0.1448669
6123,7.0,7.0,0.051170114
6124,4.0,4.0,0.3210923
6125,1.0,1.0,0.7636772
6126,0.0,0.0,0.42494696
6127,7.0,7.0,0.42073712
6128,7.0,7.0,0.07871867
6129,8.0,8.0,0.111724235
6130,4.0,4.0,0.3370908
6131,2.0,2.0,0.056231882
6132,9.0,9.0,0.37876096
6133,1.0,1.0,0.09316144
6134,9.0,9.0,0.26031765
6135,1.0,1.0,0.007707652
6136,1.0,1.0,0.17808382
6137,9.0,9.0,0.07219799
6138,0.0,0.0,0.38395092
6139,7.0,7.0,0.2311276
6140,3.0,3.0,0.3734058
6141,7.0,7.0,0.32478368
6142,4.0,4.0,0.047695287
6143,6.0,6.0,0.24009414
6144,1.0,1.0,0.06445566
6145,5.0,5.0,0.25802276
6146,1.0,1.0,0.12477616
6147,9.0,9.0,0.2720323
6148,8.0,8.0,0.17878282
6149,9.0,9.0,0.24106939
6150,1.0,1.0,0.37543428
6151,9.0,9.0,0.2554962
6152,4.0,4.0,0.12798469
6153,0.0,0.0,0.019680569
6154,2.0,2.0,0.19645838
6155,8.0,8.0,0.10863798
6156,5.0,5.0,0.17687067
6157,1.0,1.0,0.15350322
6158,0.0,0.0,0.52020997
6159,8.0,8.0,0.30166566
6160,5.0,5.0,0.062815554
6161,1.0,1.0,0.36942893
6162,6.0,6.0,0.06441898
6163,3.0,3.0,0.33221945
6164,1.0,1.0,0.18449591
6165,3.0,3.0,0.21767841
6166,6.0,6.0,0.26098296
6167,8.0,8.0,0.4871831
6168,2.0,2.0,0.04473213
6169,8.0,8.0,0.017976172
6170,4.0,4.0,0.24742784
6171,1.0,1.0,0.11915837
6172,9.0,9.0,0.25732335
6173,1.0,1.0,0.07389317
6174,0.0,0.0,0.47109586
6175,2.0,2.0,0.27107117
6176,6.0,6.0,0.21597153
6177,7.0,7.0,0.30308187
6178,8.0,8.0,0.17525935
6179,5.0,5.0,0.10199204
6180,7.0,7.0,0.014148047
6181,7.0,7.0,0.063431755
6182,9.0,9.0,0.22617786
6183,3.0,3.0,0.02037627
6184,1.0,1.0,0.0049099163
6185,7.0,7.0,0.51973987
6186,5.0,5.0,0.3731156
6187,8.0,8.0,0.11485251
6188,2.0,2.0,0.12520668
6189,3.0,3.0,0.1704661
6190,0.0,0.0,0.5184142
6191,6.0,6.0,0.14047661
6192,3.0,3.0,0.21143869
6193,3.0,3.0,0.08343584
6194,7.0,7.0,5.964509e-05
6195,3.0,3.0,0.2661289
6196,7.0,7.0,0.05003184
6197,2.0,2.0,0.09397138
6198,3.0,3.0,0.17181726
6199,4.0,4.0,0.38678545
6200,0.0,0.0,0.162387
6201,3.0,3.0,0.001882888
6202,7.0,7.0,0.18999983
6203,2.0,2.0,0.0053910348
6204,6.0,6.0,0.050632693
6205,0.0,0.0,0.081670254
6206,7.0,7.0,0.10367503
6207,8.0,8.0,0.18495893
6208,7.0,7.0,0.32941923
6209,5.0,5.0,0.11426583
6210,2.0,2.0,0.30069852
6211,8.0,8.0,0.16942249
6212,6.0,6.0,0.20885655
6213,5.0,5.0,0.054104183
6214,8.0,8.0,0.27191386
6215,7.0,7.0,0.3684525
6216,7.0,7.0,0.48417795
6217,7.0,7.0,0.33929855
6218,1.0,1.0,0.051805466
6219,6.0,6.0,0.15875421
6220,4.0,4.0,0.24736474
6221,7.0,7.0,0.2941006
6222,4.0,4.0,0.07168532
6223,1.0,1.0,0.33474773
6224,1.0,1.0,0.12571585
6225,4.0,4.0,0.19274053
6226,3.0,3.0,0.020537794
6227,8.0,8.0,0.1813713
6228,9.0,9.0,0.34366548
6229,5.0,5.0,0.104830384
6230,6.0,6.0,0.25853872
6231,3.0,3.0,0.23813774
6232,0.0,0.0,0.07305078
6233,9.0,9.0,0.07402848
6234,3.0,3.0,0.22492544
6235,1.0,1.0,0.31670052
6236,9.0,9.0,0.10160467
6237,9.0,9.0,0.1655896
6238,2.0,2.0,0.25452346
6239,9.0,9.0,0.33749658
6240,4.0,4.0,0.14104348
6241,2.0,2.0,0.12545127
6242,6.0,6.0,0.21831734
6243,0.0,0.0,0.14606205
6244,2.0,2.0,0.38974902
6245,2.0,2.0,0.090437904
6246,1.0,1.0,0.1732832
6247,4.0,4.0,0.13816617
6248,9.0,9.0,0.068203226
6249,1.0,1.0,0.28528917
6250,4.0,4.0,0.20362337
6251,1.0,1.0,0.050772443
6252,5.0,5.0,0.26715258
6253,2.0,2.0,0.25770423
6254,6.0,6.0,0.1860143
6255,7.0,7.0,0.37301245
6256,2.0,2.0,0.3379286
6257,0.0,0.0,0.14939697
6258,4.0,4.0,0.21273404
6259,7.0,7.0,0.049973287
6260,4.0,4.0,0.43319744
6261,8.0,8.0,0.32226646
6262,1.0,1.0,0.050564922
6263,6.0,6.0,0.11773923
6264,2.0,2.0,0.027279342
6265,7.0,7.0,0.11609053
6266,9.0,9.0,0.276265
6267,1.0,1.0,0.026287911
6268,2.0,2.0,0.13305111
6269,9.0,9.0,0.06995631
6270,3.0,3.0,0.6695629
6271,9.0,9.0,0.088086925
6272,0.0,0.0,0.12401372
6273,2.0,2.0,0.19821647
6274,0.0,0.0,0.25201315
6275,9.0,9.0,0.19865865
6276,7.0,7.0,0.03975751
6277,0.0,0.0,0.39734074
6278,8.0,8.0,0.88299555
6279,4.0,4.0,0.20963763
6280,9.0,9.0,0.16311088
6281,7.0,7.0,0.146984
6282,6.0,6.0,0.2048447
6283,5.0,5.0,0.10562633
6284,9.0,9.0,0.10244597
6285,2.0,2.0,0.18677473
6286,3.0,3.0,0.36012408
6287,4.0,4.0,0.59783554
6288,7.0,7.0,0.19857334
6289,5.0,5.0,0.37326804
6290,2.0,2.0,0.14445888
6291,6.0,6.0,0.01871503
6292,6.0,6.0,0.17244413
6293,7.0,7.0,0.026497155
6294,5.0,5.0,0.55279934
6295,0.0,0.0,0.41837776
6296,9.0,9.0,0.45695665
6297,7.0,7.0,0.26295114
6298,0.0,0.0,0.3337875
6299,5.0,5.0,0.11146272
6300,1.0,1.0,0.28279907
6301,1.0,1.0,0.20995308
6302,4.0,4.0,0.42982188
6303,4.0,4.0,0.20441392
6304,6.0,6.0,0.16107352
6305,6.0,6.0,0.0022560726
6306,7.0,7.0,0.26813334
6307,9.0,9.0,0.2227525
6308,1.0,1.0,0.21271054
6309,3.0,3.0,0.10941473
6310,0.0,0.0,0.16390753
6311,1.0,1.0,0.34272352
6312,8.0,8.0,0.059588213
6313,6.0,6.0,0.16609836
6314,2.0,2.0,0.121592276
6315,8.0,8.0,0.10457308
6316,7.0,7.0,0.27404273
6317,5.0,5.0,0.19299611
6318,7.0,7.0,0.5312289
6319,6.0,6.0,0.17907004
6320,1.0,1.0,0.5496132
6321,4.0,4.0,0.3743133
6322,8.0,8.0,0.26581126
6323,6.0,6.0,0.1407796
6324,0.0,0.0,0.17532568
6325,7.0,7.0,0.1952907
6326,4.0,4.0,0.051475104
6327,5.0,5.0,0.16589747
6328,6.0,6.0,0.027272796
6329,7.0,7.0,0.19735563
6330,1.0,1.0,0.2727974
6331,2.0,2.0,0.039360613
6332,2.0,2.0,0.4610406
6333,4.0,4.0,0.071719564
6334,2.0,2.0,0.1565763
6335,8.0,8.0,0.091463916
6336,5.0,5.0,0.010492185
6337,1.0,1.0,0.03574241
6338,2.0,2.0,0.2291519
6339,9.0,9.0,0.44682842
6340,2.0,2.0,0.046154708
6341,7.0,7.0,0.07425085
6342,8.0,8.0,0.10582653
6343,3.0,3.0,0.11385003
6344,0.0,0.0,0.10993533
6345,5.0,5.0,0.05674632
6346,7.0,7.0,0.28419673
6347,3.0,3.0,0.18704046
6348,1.0,1.0,0.07921784
6349,3.0,3.0,0.38296908
6350,8.0,8.0,0.18810312
6351,2.0,2.0,0.076002724
6352,8.0,8.0,0.27257076
6353,0.0,0.0,0.38571012
6354,4.0,4.0,0.18988624
6355,3.0,3.0,0.25921968
6356,6.0,6.0,0.26945442
6357,5.0,5.0,0.034826893
6358,7.0,7.0,0.058551542
6359,0.0,0.0,0.09544759
6360,1.0,1.0,0.17422229
6361,3.0,3.0,0.05387647
6362,0.0,0.0,0.03958323
6363,3.0,3.0,0.2576031
6364,6.0,6.0,0.36719343
6365,0.0,0.0,0.41853797
6366,2.0,2.0,0.0005122942
6367,3.0,3.0,0.30592084
6368,7.0,7.0,0.26778442
6369,7.0,7.0,0.6169078
6370,8.0,8.0,0.17933655
6371,8.0,8.0,0.39423183
6372,6.0,6.0,0.04052397
6373,3.0,3.0,0.23940024
6374,8.0,8.0,0.1835384
6375,7.0,7.0,0.32166335
6376,1.0,1.0,0.49856603
6377,5.0,5.0,0.13974011
6378,6.0,6.0,0.15381874
6379,6.0,6.0,0.056688707
6380,6.0,6.0,0.1424907
6381,2.0,2.0,0.049881037
6382,4.0,4.0,0.36833158
6383,2.0,2.0,0.07708431
6384,1.0,1.0,0.3704549
6385,2.0,2.0,0.082956366
6386,1.0,1.0,0.14183795
6387,9.0,9.0,0.21599968
6388,1.0,1.0,0.16276988
6389,0.0,0.0,0.686643
6390,6.0,6.0,0.47960612
6391,5.0,5.0,0.18502863
6392,4.0,4.0,0.20363489
6393,7.0,7.0,0.42088085
6394,5.0,5.0,0.042312764
6395,2.0,2.0,0.20080529
6396,5.0,5.0,0.058151137
6397,8.0,8.0,0.18987429
6398,3.0,3.0,0.20265153
6399,3.0,3.0,0.23116066
6400,6.0,6.0,0.08855545
6401,5.0,5.0,0.14588428
6402,9.0,9.0,0.27727184
6403,4.0,4.0,0.28135043
6404,4.0,4.0,0.121723145
6405,2.0,2.0,0.31115034
6406,3.0,3.0,0.052530073
6407,6.0,6.0,0.39562124
6408,1.0,1.0,0.026748963
6409,7.0,7.0,0.04784577
